category,book_name,book_explain,author,publisher,publish_date,price,rate,book_imgurl,keywords,book_type,info_text,num_of_page,topic,probability
슬픔,클라라와 태양,가즈오 이시구로 장편소설,"가즈오 이시구로 저자(글), 홍한별 번역",민음사,2021년 3월 29일,"15,300원",9.66,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788937417566.jpg,사랑 조시 인칭 화자 영국소설 인공지능 로봇 영미소설,소설,"노벨문학상 수상 이후 처음으로 발표하는 거장 가즈오 이시구로의 장편소설전 세계가 손꼽아 기다려 온 기적처럼 놀랍고 아름다운 신작!. 2017년 노벨 문학상을 수상하며 명실상부 현대 영문학을 대표하는 최고의 작가로 꼽힌 작가 가즈오 이시구로가 노벨상 수상 이후 최초로 장편소설을 발표했다. 2021년 3월 3일 영국에서 가장 먼저 출간된 이 책은 현재 30개국에 판권이 팔려 미국 캐나다 호주 일본 등에서 연달아 출간되고 있으며, 한국에서는 민음사를 통해 출간되었다.전 세계 독자가 손꼽아 기다려 온 이번 작품 『클라라와 태양』은 인공지능 로봇과 한 소녀의 이야기를 담았으며, 출간 즉시 언론의 격찬과 독자들의 열광 속에 영국 베스트셀러 1위, 미국 《뉴욕 타임스》베스트셀러 3위, 호주 1위, 캐나다 2위에 올랐다. 또한 소니 픽처스가 영화화 판권을 획득하여 곧 영화화될 예정이다.",488쪽,Topic #1,0.8213762392031083
슬픔,13.67,개정판,"찬호께이 저자(글), 강초아 번역",한스미디어,2023년 1월 13일,"17,100원",10.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791160078572.jpg,관전 경찰 조직 단편 범죄 사건 장편 추리 소설 혼수 상태,소설,"중국어권 최고의 추리소설 작가찬호께이의 대표작 『13·67』10쇄 기념 전면 개정판 출간!. 2015년 추리소설의 불모지로 여겨졌던 중국, 그것도 홍콩에서 날아와 한국 독자들을 놀라게 한 걸작 추리소설이자 찬호께이의 대표작. 찬호께이는 홍콩 작가로서 『기억하지 않음, 형사』(한스미디어 출간)로 ‘제2회 시마다 소지 상’을 수상한 데 이어, 2014년에는 ‘2015 타이베이 국제 도서전’에서 대상을 수상한 『13·67』을 내놓아 결정적으로 국적을 넘어 세계에 이름을 떨치는 작가로 자리잡았다.『13·67』은 홍콩을 배경으로 1967년도부터 2013년까지의 여섯 개 사건을 역순으로 펼쳐놓는 장편소설이다. 2020년대에 읽어도 참신한 순서의 구성에 더해 혼수상태에서조차 명추리를 자랑하는 경찰 고문 관전둬가 독자의 마음을 강렬하게 사로잡는다. 또한 어떤 혼란한 시대라 할지라도 시민을 최우선으로 보호해야 마땅한 경찰의 의무에 대해 깊이 파고듦으로써 독자들에게도 시대를 초월한 울림을 남긴다.『13·67』은 본격추리 소설과 사회파 추리소설을 절묘하게 결합한 끝에 이제는 추리소설 장르의 필독서, 고전으로 평가받는 작품이다. 2015년 국내 첫 출간 당시 독자들의 입소문을 등에 업고 베스트셀러에 올랐으며, 2023년 10쇄를 기념해 작품상 몇몇 오류를 수정하고 본문 전체를 한층 다듬어 개정판이 출간되었다.[줄거리]정교한 추리와 홍콩 사회에 대한 치밀한 관찰그리고 한 인간의 삶을 지배하는 거대한 아이러니!뛰어난 추리 능력을 갖춘 홍콩 경찰총부의 전설적 인물 관전둬, 그는 오랜 파트너인 뤄샤오밍과 함께 복잡하고 의문점이 많은 사건을 해결해왔다. 첫 단편 「흑과 백 사이의 진실」은 관전둬가 경찰총부에서 퇴직한 뒤 오랜 시간이 흘러 말기 암 환자로 혼수상태에 빠진 시점에서 시작한다. 뤄샤오밍은 특수한 기계장치를 통해 관전둬와 대화를 나누면서 조금씩 사건의 진상을 찾아간다.책 제목인 ‘13.67’은 2013년과 1967년을 가리키는데, 1967년부터 2013년까지 벌어진 여섯 건의 범죄사건이 각 단편의 주된 이야기다. 특이하게도 가장 최근인 2013년의 사건에서 시작해 1967년의 사건까지 시간 역순으로 전개된다.여섯 건의 사건과 한 인물의 죽음을 통해 작가가 진정으로 말하고자 하는 것은 무엇인가? 그것은 홍콩이라는 특수한 ‘공간’이 지닌 슬픔이다. 1967년에서 2013년까지 정치·사회적으로 격변을 겪어온 홍콩과 그 속에서 경찰로 살아가는 주인공의 모습은 이 작품을 무척 흥미롭게 만든다.",680쪽,Topic #1,0.8063864455293414
슬픔,"어서 오세요, 펫로스 상담실입니다",이별이 힘든 이들을 위한 특별한 심리 상담,조지훈 저자(글),라곰,2023년 9월 20일,"16,020원",10.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791189686871.jpg,심리 반려 동물 반 려인 증후군 롱이 안락사,인문,"국내 최초 ‘펫로스 전문 심리 상담실’  “펫로스 증후군에 관한 정확한 진단과 다정한 대화”★★★ EBS 〈세상에 나쁜 개는 없다〉 설채현 수의사EBS 〈고양이를 부탁해〉 나응식 수의사 강력 추천 ★★★. EBS 〈세상에 나쁜 개는 없다〉 설채현 수의사, EBS 〈고양이를 부탁해〉 나응식 수의사가 강력 추천하고, 서울대학교 소아청소년정신과 신민섭 교수가 추천하는 책. 《어서오세요, 펫로스 상담실입니다》는 국내 최초로 펫로스 전문 심리 상담 센터를 열어 반려동물과의 사별로 심리적 고통을 겪고 있는 이들을 치료하는 조지훈 원장의 책이다. 저자는 이 책에서 수백여 명의 환자들의 상담사례를 토대로 ‘펫로스 증후군’의 증상들을 인지심리학에 기반하여 설명하고, 극복할 수 있는 구체적인 방법을 말한다. 카카오페이지 연재 당시 독자들로부터 종이책 출간 요청이 쇄도했던 이 책은 그간 수의사와 일반인이 쓴 책과 달리 심리학자가 애도의 단계, 심리적 오류, 외상적 펫로스 등을 설명함으로써 펫로스 증후군을 정확하게 진단하여 독자들의 강렬한 지지를 받았다. 또한 이별 준비, 안락사, 펫로스 모임 등 반려인이 반려동물의 죽음에 대처하는 구체적인 방법을 안내하며 실제 반려인들이 가장 궁금해하는 것들을 시원하게 해결해준다. 저자 역시 반려견 다롱이를 떠나보내고 반려묘 아론이를 받아들이기까지 삶과 죽음을 함께 겪어낸 당사자이다. 상실은 무엇보다 마음의 문제인 만큼 부드러운 공감으로 마음 챙김, 우울감 검사, 펫로스 글쓰기 등 반려인의 마음을 잘 살피고 회복할 수 있을 만한 다양한 실천법을 제안하는 책이다.",256쪽,Topic #2,0.8369905891189844
슬픔,자기 앞의 생(일러스트),로맹 가리(에밀 아자르) 장편소설,"마누엘레 피오르 그림/만화, 로맹 가리(에밀 아자르) 저자(글), 용경식 번역",문학동네,2018년 5월 10일,"16,200원",9.71,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788954650700.jpg,사랑 인생 성장소설 밑바닥 인생 세피아 프랑스소설,소설,"일러스트와 함께 다시 만나는 《자기 앞의 생》!. 오늘날 유럽을 대표하는 젊은 만화가이자 일러스트레이터 마누엘레 피오르의 감성적이고 섬세한 일러스트로 되살아난 열네 살 모모의 아름답고 슬픈 이야기 『자기 앞의 생』. 로맹 가리 혹은 에밀 아자르의 대표작 《자기 앞의 생》을 원작에 대한 깊은 이해와 섬세함으로 열네 살 소년 모모와 그 눈에 비친 세상을 세피아톤의 일러스트 약 80컷과 함께 새롭게 선보인다.파리의 빈민가에서 엄마의 얼굴도, 자신의 진짜 나이도 모르는 채 살아가는 모모. 모모의 삶은 결코 아름답지 않고, 그를 둘러싼 주변인들 역시 모두 사회의 중신에서 소외된 존재다. 모두 밑바닥 인생을 살아가는 이들이지만 마누엘레 피오르의 손끝에서 되살아난 그들의 모습은 역설적인 아름다움을 자아내고, 너무 일찍 철이 들어버린 조숙한 소년, 모모의 목소리와 절묘한 조화를 이루며 진한 울림을 전한다.",348쪽,Topic #2,0.7597875213086261
슬픔,개는 온몸으로 웃는다,시 읽는 수의사의 더불어 사는 이야기,이정섭 저자(글),문학의숲,2023년 10월 12일,"15,120원",0.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791187904410.jpg,반려 동물 해부학 차트 고순 고라니 교감,시/에세이,"‘시를 좋아하는 수의사’가 들려주는 관계의 미학, 만남과 이별의 인문학. 신학을 전공한 수의사라는 독특한 이력만큼이나 남다른 동물 사랑을 보여주는 저자 이정섭이 시 읽는 수의사와 더불어 사는 이야기인 《개는 온몸으로 웃는다》를 세상에 내놓는다. 동물병원 차트 안에 담긴 동물들의 이름 하나하나가 저마다 창의적이고 특별하고 사랑스럽기에 슬픔과 기쁨, 혹은 불행과 행복을 그리는 이야기가 되어 한 권의 책으로 엮였다. 이 책은 두 번째 반려동물 키우는 이들이 어떻게 과거의 아픔을 극복하고 새로운 사랑을 시작할 수 있는지 함께 고민하게 한다. 결국 이 책은 온몸으로 웃는 동물들의 이야기이다. 사실 개들은 사람처럼 웃을 수 없다. 해부학적으로 얼굴 피부에 닿는 근육이 없기 때문이다. 그러나 사람과 동물의 교감을 오롯이 기록한 이 책의 이야기를 따라가다 보면 개가 온몸으로 웃는 것을 느낄 수 있을 것이다.",316쪽,Topic #2,0.8123962332766558
슬픔,상관없는 거 아닌가?,장기하 산문,장기하 저자(글),문학동네,2020년 9월 11일,"13,050원",9.4,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788954674607.jpg,한국에세이 감정 일상다반사 한달음 장기 노래 가사,시/에세이,"곰곰 ‘나’를 들여다보고, 조금씩 마음의 짐을 덜어내며,‘나’답게 살기 위한 작은 노력들에 대하여. 뮤지션 장기하 첫 산문집 『상관없는 거 아닌가?』. 재기발랄하고 아름다운 가사와 개성 있는 음악으로 사랑받아온 뮤지션 장기하의 첫 산문집이다. 지금 이 순간을 살아가는 평범한 생활인으로서 대중음악가로서 느끼는 일상다반사에 대한 생각과 감정을 솔직, 담백, 유쾌하게 담았다. 일상의 기쁨과 슬픔을 받아들이는 자세에 관한 때론 웃기고, 때론 싱겁고, 때론 마음 깊이 공감할 만한 장기하다운 이야기들로 가득하다. 무엇보다 즐겁고 상쾌하다. 작은 사물도, 사소한 사건도, 지나치기 쉬운 일상도, 그의 글 속에서 특별하고 감각적인 경험으로 새롭게 옷을 갈아입는다. 장기하의 산문은 예의 그 강렬하고도 문학적인 노래가사들만큼이나 눈길을 사로잡아 한달음에 ‘읽는 재미’를 선사한다. 그의 노래들이 소탈하고도 단단한 내면에서 우러나온 것임을 느끼게 되기도 한다. 별것 아닌 듯하지만 은근히 신경쓰이는 일들, 무심코 지나치기 쉬운 일상의 사건들, 사물들을 포착해 자신만의 유쾌한 이야기로 재탄생시키는 장기하식 스토리텔링을 따라가다보면, 어느새 즐겁고 포근한 마음이 된다. 뮤지션이 아닌, 작가 장기하의 이야기는 이제 막 시작되었다.",264쪽,Topic #3,0.7731199575676015
슬픔,젊은 ADHD의 슬픔,정지음 에세이,정지음 저자(글),민음사,2021년 6월 25일,"12,600원",9.46,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788937472114.jpg,자존감 엉망진창 모자람 노하우 보영 위로,시/에세이,"“모자람은 꽤 괜찮은 친구”라는 정지음의 말을 믿는다.-문보영(시인·작가)질병에 절망하여 주저앉기는커녕 눈물에서 짠맛을 뽑아 배추라도 절일 기세다.-이주현(『삐삐 언니는 조울의 사막을 건넜어』 저자)*새하얀 밤과 깜깜한 낮을 살아가는이들에게 건네는 다정한 안부 인사*엉망진창 실수투성, 미워했던 지난 시절에 건네는 화해의 기록. 8회 브런치북 대상 수상작인 정지음 작가의 『젊은 ADHD의 슬픔』이 출간되었다. 『젊은 ADHD의 슬픔』은 저자가 성인 ADHD 진단을 받은 25세의 어느 하루에서 시작한다. 깜빡 잊어버리고 뭐든 잃어버리는 실수투성이 삶에 익숙했던 그는 진단 후 복잡한 감정에 휩싸인다. 성격적 개성이라고 생각했던 특성들이 단지 질환의 증상일 뿐이라는 허무함과 괴로움, 어린 시절에 ADHD 치료를 받았다면 남들처럼 평범한 학창 시절을 보냈을 거라는 후회와 미련. 위로를 얻고자 비슷한 고민을 하는 ADHD 환자들의 이야기를 찾아보지만 전문 의학서의 차가운 ‘사실’들만 마주해야 했던 저자는 ‘흩날리는 집중력’을 붙잡고 자신의 이야기를 써 보기로 다짐한다. 『젊은 ADHD의 슬픔』은 엉망진창 실수투성이인 자신의 과거와 현재를 따뜻하게 품어 주는 화해의 기록이다. 못난 자신 때문에 외롭고 괴로운 모든 이를 향한 위로의 손길이기도 하다.. ☞ 선정 및 수상내역- 8회 브런치북 대상 수상작",248쪽,Topic #2,0.814137761623135
슬픔,어쩌면 별들이 너의 슬픔을 가져갈지도 몰라+플러스,김용택의 시의적절한 질문의 시 (감성치유 라이팅북),김용택 저자(글),위즈덤하우스,2016년 12월 15일,"11,520원",9.35,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788959130863.jpg,김행숙 현대시 황인찬 필사 이병률 자아 실현,시/에세이,"《어쩌면 별들이 너의 슬픔을 가져갈지도 몰라》의 두 번째 이야기.. 필사에 중점을 두었던 전작 《어쩌면 별들이 너의 슬픔을 가져갈지도 몰라》에 비해 읽을거리와 쓸거리, 볼거리, 즐길거리를 더해 더욱 새로워진 『어쩌면 별들이 너의 슬픔을 가져갈지도 몰라+ 플러스』가 출간되었다. 감성적인 디자인과 다채로운 콘텐츠가 눈길을 사로잡는 이 책은 시를 필사하고, 질문에 답하고, 즐기는 과정을 한 장 한 장 흥미롭게 펼쳐냈다. 시에서 비롯된 시의적절한 질문을 따라가다 보면 어느새 나를 들여다보는 뜻깊은 시간과 마주할 수 있게 된다.일상을 예술로 물들이는 특별한 기쁨을 선사하는 책에는 91편의 시 외에도 여러 문학작품을 수록하여 혼자만의 시간을 더욱 가치 있게 만들어준다. 또한 김용택 시인이 던지는 감각적이면서도 예리한 ‘자아 성찰’의 질문, 미래를 설계하는 ‘자아 실현’의 질문으로 나를 다시 되돌아보는 시간을 선물하고 시 필사 외에도 편지 쓰기, 삼행시 짓기, 끝말잇기, 시 재창조하기 등 문학에 직접 참여하면서 창의성을 계발하고 마음을 환기할 수 있다.. 풍성해진 내용으로 재미만큼이나 감동이 ‘플러스’된 이번 책은 김용택 시인의 유쾌하면서도 감동적인 이야기들을 만나볼 수 있다. 천천히 읽어 내려가다 보면 재미있다가도 어느새 마음 한편을 뭉클하게 해주는 한 편, 시의적절한 질문들을 통해 우리 곁에서 쉼표와 밑줄을 건네며 읽는 이의 삶을 조용히 응원한다.",280쪽,Topic #1,0.8187278211442408
슬픔,슬픔의 위안,No book_explain exists,"론 마라스코 저자(글), 브라이언 셔프 저자(글), 김설인 번역",현암사,2019년 3월 15일,"13,500원",9.67,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788932319704.jpg,감정 심리치료 철학 이야기 인간 경험 위무 슬픔,인문,"매일 전해지는 ‘사고와 죽음의 뉴스’에 에워싸인 오늘. 슬픔은 우리에게 차라리 익숙한 감정이 되었다. 그러나 마음의 동물인 우리는 죽음과 슬픔을 능숙하게 다루는 데는 아직 익숙하지 않다. 특히 슬픔이라는 가슴 저미는 화제를 드러내놓고 말하기 꺼리는 문화이기 때문이다. 이 책은 슬픔이라는 피할 수 없는 인간 경험을 자연스러운 감정으로 바꾸어놓는다. 사랑하는 이를 잃고 슬퍼하는 사람과 그런 사람을 도우려는 친구나 가족들, 그리고 슬픔이라는 주제를 이해하고 싶어 하는 이들이 슬픔을 담담하게 대면할 수 있도록 다양한 슬픔의 양상을 섬세하고 구체적인 경험과 언어로 사색한다. 찬찬한 대화와 관찰, 깊고 풍부한 문학예술 작품과 철학 이야기로 슬픔을 다루는 이 따뜻한 에세이는 슬픔이 머무는 시간과 슬픔이 지나간 자리에 대해 조용히 응시하고 위무한다.",326쪽,Topic #3,0.8210737734871197
슬픔,기분이 습관이 되지 않게,감정을 다스려야 원하는 인생을 살 수 있다,한창욱 저자(글),다연,2023년 10월 10일,"16,650원",0.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791192556147.jpg,인생 불안 분노 돈 걱정 부원 적막,자기계발,"감정을 다스려야 원하는 인생을 살 수 있다. 기술과 정보의 발달로 인해서 정치, 경제, 사회 등 여러 분야에서 빠르게 변화가 이루어지고 있다. 그렇다면 나의 미래는 어떻게 펼쳐질까?  과학 기술의 발전은 삶에 편리를 가져다주었다. 문제는 그 속도를 교육이나 행정이 쫓아가지 못하는 데 있다. 세상은 쉼 없이 변화하며 시간의 강물 위를 흘러간다. 계절이 바뀌면 옷을 갈아입듯이 자연스럽게 변화를 받아들여야 한다. 변화를 두려워하면 할수록 세상살이가 힘들고 고달파진다.   인간은 예측 불가능한 상황에 놓였을 때 불안을 느낀다. 기분을 다스릴 줄 알아야 상대방에게 안정감을 줘서 신뢰를 얻을 수 있고, 자신이 원하는 수준 높은 인생을 살아갈 수 있다.",282쪽,Topic #3,0.7629088457845203
슬픔,우리는 저마다의 속도로 슬픔을 통과한다,어떻게 애도할 것인가,"브룩 노엘 저자(글), 패멀라 D. 블레어 저자(글), 배승민 번역, 이지현 번역",글항아리,2018년 11월 10일,"17,820원",9.33,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788967355555.jpg,위로 죽음 재난 상황 도자 회복 탄력 애도,인문,"애도의 슬픔을 제대로 겪고 나오도록 일러주는 안내서!. 죽음으로 인한 상실은 자아와 세계를 완전히 뒤흔들어놓기에, 한번 끔찍한 상실을 겪고 나면 더 이상 예전과 같은 방식으로 삶을 바라볼 수 없게 된다. 애도 중인 사람은 인간이 견딜 수 있는 가장 극한의 재난 상황에 처해 심장을 틀어쥔 고통을 느끼게 되는데, 애도하는 이들을 곁에서 지켜보는 이들은 물론 애도를 직접 겪는 사람들조차 이를 제대로 인지하지 못해 더 힘든 시간을 보낸다.『우리는 저마다의 속도로 슬픔을 통과한다』에서 저자들은 애도의 한가운데를 통과해서 나온 수많은 사람이 슬픔은 어떻게 위로하면 되는지 일러준다. 복잡한 모습을 하고 있는 우리의 애도를 가능한 한 여러 각도에서 세밀하게 직조하고, 가까운 이의 죽음을 겪은 사람과 애도 중에 있는 그를 지켜보는 이들 모두 저마다의 속도로 슬퍼하는 게 필요하며, 일상을 되찾는 것은 한발 한발 천천히 해도 된다고 강조한다.저자들은 애도자가 불편하거나 비정상적이라고 느낄 수 있는 분노와 두려움 같은 감정에도 이유가 있다고 설명한다. 표출되지 않은 분노는 내면의 우울 혹은 외부로의 공격성으로 변화할 수 있다면서, 안전한 방식으로 분노를 표출할 실질적 방법들을 제시한다. 이와 같은 내용들을 통해 애도엔 지름길이 없고, 회복탄력성 같은 그럴듯한 말을 되새기며 눈물을 닦지 않아도 된다고 이야기하면서 갑작스럽게 상실을 경험한 사람들이 애도의 시기와 단계에 따라, 고인과의 관계에 따라, 상황에 따라 여러 방식으로 도움을 얻을 수 있도록 도와준다.. 애도자들이 실제 애도 과정에서 유용한 조언을 얻고, 그것을 자기만의 애도에 적용시키며 삶을 재건할 수 있도록 돕기 위해 상실을 직접 겪은 이들이 말하는 애도에 대한 내용을 담았다. 애도 중에 있을 때 직장 사람들이나 이웃과 어느 정도로 거리를 두어도 되는지, 아이들에겐 아빠나 엄마가 세상을 떴다는 사실을 어떤 식으로 설명해주면 되는지, 남성과 여성은 슬픔에 대하는 자세가 어떻게 다른지 등 실용적인 가이드라인을 제시하고 터널을 빠져나올 수 있다는 희망을 보여준다.",440쪽,Topic #3,0.8149759229452228
슬픔,감정은 습관이다,"우울, 걱정, 불안, 슬픔을 벗어나는 감정 조절법",박용철 저자(글),유노책주,2023년 1월 25일,"14,400원",10.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791192300467.jpg,부정 우울 조절 요요 현상 연결 고리 걱정거리,인문,"“반복이 습관을 만들고습관이 오늘의 기분을 결정짓습니다”부정적인 감정습관에서 벗어나도록 도와줄《감정은 습관이다》 새롭게 출간!. 영국의 시인이자 극작가인 존 드라이든은 이런 말을 했다. “처음에는 우리가 습관을 만들지만 그다음에는 습관이 우리를 만든다.” 흡연이나 음주, 짜게 먹는 습관 등을 생각해 보면 어느 한구석 틀린 말이 없다. 처음에는 크게 인식하지 못한 채 반복적으로 담배를 피우고 술을 마시고 짜게 먹기 시작한다. 한 번이 두 번이 되고, 두 번이 세 번이 되면 이제는 완전히 습관으로 자리 잡게 된다. 이렇게 습관이 되어 버리면 원래대로 되돌리는 건 여간 어려운 일이 아니다.그런데 감정도 이와 마찬가지로 습관이 되어 버린다는 것을 아는가? 혼자 사는 데 익숙해진 사람은 누군가 함께 지내게 되면 낯설고 불편하게 느낀다. 평생 살가운 말보다는 화를 내듯 말하는 게 익숙한 중장년의 남성은 슬픈 일이 생겨도 안타까움의 말을 하기보다는 버럭 화를 내게 된다. 이런 감정들은 뇌가 필사적으로 익숙함을 유지하려고 하기에 느끼게 되는 ‘습관적인 감정’이다.저자는 의사로서 많은 이들을 치료하면서 행동뿐만이 아니라 ‘감정도 습관이 된다’는 사실을 여러 차례 경험했다. 그리하여 이 책을 통해 부정적인 감정을 벗어나 감정을 조절하고, 나아가 긍정적이고 행복한 감정습관을 만드는 방법을 아주 친절하게 설명해 두었다.감정습관의 속임수에 속지 않는 법부터건강한 관계를 만드는 법까지우리가 미처 생각하지 못했던 부정적인 감정이 지속되는 이유를 ‘습관’으로 재해석하고 이해하기 쉽도록 풀어내어 많은 사람에게 공감을 끌어내고 위로를 건네며 희망이 되었던 《감정은 습관이다》가 새로운 모습으로 재출간되었다.왜 어떤 감정은 오래가고 어떤 감정은 금세 사라질까? 책은 감정습관의 정체에 대해 알아보고, 뇌가 그동안 우리를 어떻게 속이고 있었는지 알려주며 시작한다. 감정습관이 어떤 상황에서 어떻게 작용하기에 우리의 감정 조절을 어렵게 만드는지 살펴보고, 나쁜 인간관계가 반복되는 것도 감정습관의 한 모습이라고 설명한다. 후반부에서는 감정습관을 바로잡는 5가지 구체적인 방법을 제안한다. 또한, 긍정적인 감정습관을 어떻게 확고하게 굳히는지 7가지 방법도 함께 안내한다.이 책을 통해 우울, 걱정, 불안, 슬픔의 감정이 어떻게 우리를 사로잡으며, 또 어떻게 이 습관을 벗어나 감정을 잘 조절할 수 있을지 알게 될 것이다.",272쪽,Topic #3,0.7465491717635996
슬픔,슬픔을 아는 사람,유진목의 작은 여행,유진목 저자(글),난다,2023년 5월 10일,"14,400원",10.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791191859539.jpg,유진 시인 여행 명예훼손 마취 파트,시/에세이,"살아 있는 사람에게 행운처럼 주어지는 여행 나는 살아 있어서 여행할 수 있다. 나는 하노이에 와서 처음에는 몸을 녹이고 그다음에는 마음을 풀고 그렇게나 두려워하던 글을 쓰기 시작했다. _33쪽죽으면 다 끝나니까 면허를 따서 운전은 해보고 죽자. 이것이 내가 삶을 살아가는 방식이었다. 죽으면 다 끝나니까 이 책은 쓰고 죽자. 매번 그런 식이었다. 죽으면 다 끝나니까 하노이에 가서 반 꾸온 꼬년과 분짜를 한번 더 먹어보고 죽자. 이것이 내가 하노이에 가게 된 이유였다. _138쪽시인이자 영화인 유진목이 2년 만에 신작 산문집『슬픔을 아는 사람』을 출판사 난다에서 펴낸다. 2022년 여름, 베트남 하노이에 다녀온 세 번의 여행을 글과 56컷의 필름 사진으로 기록했다. ‘유진목의 작은 여행’이라는 부제를 단 이 책은 기대와 설렘에 잠겨 낯선 곳을 체험하고 기록한 일반 여행 에세이의 온도와는 사뭇 다른 문장으로 독자를 맞이한다. 『슬픔을 아는 사람』은 작가 유진목이 긴 싸움 끝에 남아 있는 나 자신을 확인하고 회복하려는 ‘노력’에 관한 이야기이자 시인으로서의 ‘쓰기’에 대한 시론이라 할 수 있다. 총 여섯 파트로 구성되어 있으며 그중 다섯 파트는 1부터 52까지 번호를 단 시 같은 산문을 실었다. 이는 여행중 노트에 기록한 메모를 초고로 하여 살을 붙이고 한 글자씩 짚어나가며 다시-쓰기한 글들이다. 유진목에게 다시-쓰기는 계속해서 살아보기, 다시-살기에 가까워 보인다. 그래서일까. 글 한 편 한 편은 유진목 시인 특유의 비워둔 공간이 말하는 듯한 여백이 매력으로, 날숨보다는 들이쉬는 숨에 가까운 호흡이 하나하나 살아 곱씹는 여운이 길다. “슬픔은 사랑을 먹고 자란다. 슬픔은 충만한 사랑을 알아본다. 사랑을 먹고 자란 슬픔은 이내 충만해진다.” 때로는 시로, 한편으로는 아포리즘으로도 읽히는 이 글들은 시인이 겪어야 했던 어떤 ‘불행’을 그늘에 깔고 있다. “가로등도 없고 앞을 보아도 뒤를 보아도 어둠뿐인 밤길과 같”은 시간. ‘문단 내 성폭력’ 가해자의 보복성 고소에 조사를 받고 허위적시 명예훼손 고소에 ‘혐의 없음’ 처분을 받고 승소하기까지 시인은 싸우지 않는 마음이라는 것이 어떤 것인지 완전히 잊어버릴 정도로 오랫동안 싸우면서 살았다. 가까스로 살아가기 위해 다른 것에는 마취에 가깝게 무감해져야 했던 그 시간이 끝난 여름, 유진목은 스스로 가진 돈을 남김없이 쓰고 일상에서의 생활도 멈추기로 마음먹고 하노이행 비행기에 올라탄다. 설거지를 할 때 그릇을 모두 깨부수고 싶고 빨래를 널다 말고 옷을 전부 찢어버릴 것만 같았던 분노를 잠재우고 싶어서. 시인은 그렇게 하노이라는 공간에서 수년간 내면에 차곡차곡 쌓여온 분노와 그에 잠겨 경험한 것은 무엇이었는지 자신이 통과해야 했던 삶을 반추한다. ‘기억의 끈’을 놓고 전과 다른 사람이 되어 “어디선가 나도 모르게 나를 잃어버리는” 여행을 통해. 이것은 그가 “완전한 여행자”가 되어 멀리 떠나는 이야기이기도 하다. 불행한 내가 본 것을 행복한 내가 다시 보려고.",208쪽,Topic #3,0.8324464985847541
슬픔,어떤 슬픔은 함께할 수 없다,손택수 시집 (문학동네시인선  180),손택수 저자(글),문학동네,2022년 10월 25일,"9,000원",9.38,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788954688673.jpg,,시/에세이,"“그 눈빛들이 나의 말이다”‘순간의 발행인’에게서 펼쳐지는 세계의 다정한 뒷면. 문학동네시인선 180번으로 손택수 시인의 여섯번째 시집 『어떤 슬픔은 함께할 수 없다』가 출간되었다. 1998년 한국일보 신춘문예로 작품활동을 시작한 뒤 한국 서정의 특별한 이름으로 자리해온 그가 자신의 감수성과 세계관을 더욱 넓힌 끝에 도달한 자리를 선보인다. 시집의 첫 시 「귀의 가난」에는 이번 시집의 태도가 집약되어 있다. “나이가 들면서” 찾아온 “귀의 가난”이 도리어 스스로 “자상해”질 수 있는 기회로 반전될 때, “상대방의 표정과 눈빛에 집중”하는 시집 속의 화자들은 세계의 잊힌 자리들을 조금씩 밝혀 보인다. 그 자리 안에서 모든 외롭고 괴로운 존재들이 마침내 안온해질 터이다.",148쪽,Topic #2,0.7998091213726866
