category,book_name,book_explain,author,publisher,publish_date,price,rate,book_imgurl,keywords,book_type,info_text,num_of_page,topic,probability
불안,나의 F코드 이야기,"우울에 불안, 약간의 강박과 함께 살아가고 있습니다",이하늬 저자(글),심심,2020년 10월 15일,"14,400원",9.32,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791156758426.jpg,위로 심리치료 우울증 환자 교양심리 전문가 의견 정신 질환,인문,"“나는 F코드가 여러 개다. F32 우울병 에피소드, F42 강박장애…. 정신과에서 주는 F코드들을 얻고 나서 내 삶은 아주 많이 바뀌었다.”불안, 예민, 우울 그 사이 어딘가를 부유하고 있는보통의 당신이 듣고 싶던 이야기정신과 질병은 F코드로 분류되어 있다. F41.2 혼합형 불안 및 우울장애, F32 우울병 에피소드, F42 강박장애, F313 양극성 정동장애 등 평범한 직장인인 저자 이하늬의 F코드는 지난 4년 동안 계속 쌓여 갔고 그 후 삶은 아주 많이 달라졌다. 저자는 ‘생존을 위해’, ‘좀 덜 힘들게 살기 위해’ 자신이 갖고 있는 여러 F코드를 당당히 밝힌다. 우울증을 비롯한 정신 질환은 분명 힘들고 삶을 위태롭게 하는 ‘무서운 질병’이지만 비염, 고혈압처럼 ‘치료하고 관리하며 살아갈 수 있는 질병’이라고 자신의 경험과 전문가 의견에 근거해 분명히 이야기한다. 그리고 정신과 진료, 약물 치료, 심리치료 같이 우울증 환자가 궁금해 하는 이야기부터 인간관계, 연애, 직장 생활 등 평범한 일상에 우울증이 미치는 영향까지, ‘덜 우울하고, 덜 아픈 나’로 사는 법을 차근히 들려준다. 깊고 깊은 우울 속에서 처연하게 고통을 기록하는 일에서 벗어나 자신의 병을 알아차리고 전문가의 도움을 받아 관리하는 과정을 담백하게 보여주는 이 책은 우울증과 함께 조금 더 건강하게 살아갈 수 있는 또 하나의 방법을 안내하는 지도다.",296쪽,Topic #1,0.8414025107143469
불안,애쓰지 않는 기술,"불안, 부담, 자책과 이별하는 실전 심리학","차이위저 저자(글), 김수민 번역",유노북스,2023년 09월 27일,"15,300원",10.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791192300856.jpg,심리학 쿠니 효과 밸런타인 거스 이케아,자기계발,"마음의 법칙을 알았더니 삶이 쉽고 편안해졌다생각을 읽는 기술부터 스트레스 받지 않는 기술까지삶의 어려움은 줄이고 행복은 키우는 48가지 비결. ‘어떻게 저 사람은 별것 아닌 말로도 인기를 끌까?’‘어떻게 남들 일할 때 쉬면서도 저렇게 유능할까?’‘어떻게 스트레스를 받지 않고 늘 행복할까?’뭐든 애쓰지 않아도 잘 해내는 사람이 있다. 반면 잘해 보려고 용을 써도 안 풀리는 사람이 있다. 당신은 어느 쪽인가?사는 게 뜻대로 안 될 때 심리 기술에 답이 있다! 쉽고 편안하게 살고 싶다면 나와 타인을 움직이는 마음의 법칙을 들여다보자. 인간의 ‘보편적인 성향’을 파악하고 이를 삶의 기술로 활용하면 불안, 부담, 자책과 이별하고 인생의 여러 상황에서 더 나은 선택을 할 수 있다. 사람들과 대화하는 상황을 가정해 보자. 당신은 즐겁게 대화를 주도하며 인기를 끌고 싶다. 이때 며칠 전 호화 유람선을 타고 유럽을 여행했던 일과 알람을 듣지 못해 회사에 지각했던 일 중 하나만 이야기할 수 있다면 무엇을 선택할 것인가? 사회 심리학자 거스 쿠니의 실험에 따르면 피실험자 대다수가 특별한 경험을 골랐다. 그러나 실험 결과 이들은 대화 중에 자신이 소외되고 있다고 느꼈다. 특별한 경험보다 흔한 경험에 사람들이 공감하는 것이다! 계획을 실천하기 어려운 상황이라면 어떨까? 꾸준히 운동하기로 했던 결심이 작심삼일로 끝날 위기에 처했다. 이때 당신이 해야 할 일은 자책감에 빠지는 것이 아니라 운동할 때 들을 즐거운 음악을 고르는 것이다. 캐나다 맥마스터대학교 연구 팀에 따르면 운동할 때 음악을 들으면 운동에 긍정적인 마음을 갖게 돼 운동 계획을 지키는 데 도움이 된다. 일할 때 듣기 좋은 음악이나 쉴 때 듣기 좋은 음악을 고르는 것도 같은 이치다. 무임승차하는 동료 때문에 스트레스를 받는다면 명확한 분업으로 각자의 책임 범위를 분명히 하자. 흔히 여럿이 힘을 합쳐야 더 큰 힘을 낼 것이라고 생각하지만 프랑스 학자 막스 링겔만에 따르면 힘을 합칠수록 개개인이 쏟는 힘이 적어진다. 팀의 규모가 클수록 무임승차에 단호히 대처하는 것이 좋다!이렇게 심리 기술을 활용하면 삶의 어려움을 줄이고 행복을 키울 수 있다. 대만의 저명한 심리학자 차이위저가 일상생활 곳곳에서 유용하게 활용할 수 있는 심리 기술을 모아 《애쓰지 않는 기술》에 담았다. 관계, 사랑, 일, 행복에 관한 48가지 기술을 그저 알기만 해도 꽉 막힌 인생이 트일 것이다. 이제 애쓰기만 하는 삶과 이별하고 더욱 쉽고 편안하게 살자!",244쪽,Topic #2,0.8095290367099631
불안,모든 것이 괜찮아지는 기술,"불안, 분노, 스트레스로부터 나를 지키는 심리 기술","데런 브라운 저자(글), 김정희 번역",너를위한,2022년 11월 19일,"15,750원",9.12,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791198035509.jpg,니체 에피쿠로스 고대 철학 스트리밍 미라클 스토아,자기계발,"데런 브라운의 〈희생〉 〈푸시〉 〈미라클〉 넷플릭스 절찬 스트리밍 중!세계적인 멘탈리스트 데런 브라운이 알려주는 불행 피하기 연습내 이야기에 저자권을 되찾는 ‘심리 기술’. 심리학을 이용해 타인의 감정과 행동까지 통제할 수 있는 세계적인 멘탈리스트이자 심리 마술사 데런 브라운. 그는 이 책 《모든 것이 괜찮아지는 기술》에서 마르쿠스, 에픽테토스, 세네카 등 시대의 심판을 받은 고대 철학과 끊임없이 검증받은 오늘날의 심리학이 전해주는 삶의 지혜를 마술처럼 하나의 이야기로 펼쳐 보인다. 특히, 불안·분노·스트레스에 휘둘리지 않는 방법으로, 저자권(authorship)을 강조한다. 우리가 삶에서 저작권을 갖고 의식적으로 또 주도적으로 자신의 이야기를 쓰기 시작할 때에야, 온갖 부정적인 감정에서 스스로를 지킬 수 있으며 삶의 주인이 되어 진짜 행복을 얻을 수 있다.",336쪽,Topic #3,0.8143017007626443
불안,그림의 힘(구스타브 카유보트 리커버 에디션),최상의 리듬을 찾는 내 안의 새로운 변화,김선현 저자(글),세계사,2023년 10월 01일,"19,800원",9.75,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788933871898.jpg,감정 리처드 에두아르 마네 이해 클림트,자기계발,"★ 30만 독자가 사랑한 『그림의 힘』★ 표지를 작품으로 승화한 작가 에디션, 그 두 번째!★ 보는 순간 몸이 먼저 느끼고 일상이 살아나는 그림들. 명화 보기의 새로운 흐름을 만든 『그림의 힘』 리커버 개정판이 출간되었다. 『그림의 힘』은 2015년 초판 발행 이후, 곁에 두고 바라보기만 하면 최상의 리듬을 찾게 되는 그림들을 소개하며 독자들에게 꾸준히 사랑받아왔다. 시간이 흘러도 관심이 지속된다는 점은 여전히 많은 이가 신체적, 정신적으로 고통받고 자기 자신과 삶에 대해 고민한다는 방증이며, 이는 앞으로도 우리가 좋은 그림을 가까이 두고 에너지를 얻어야 하는 이유일 것이다. 『그림의 힘』 작가 에디션은 많은 이에게 사랑받은 작가의 그림을 표지 전면에 가득 채워 소개하는 프로젝트이다. 새로운 옷을 입고 독자에게 다가갈 두 번째 작가 에디션의 주인공은 구스타브 카유보트(Gustave Caillebotte)이다. 캔버스 위에서 춤을 추듯 가볍고 경쾌한 붓터치로 생동감 넘치는 한낮의 평온함을 표현해낸 카유보트의 〈프티 쥬느빌리에의 리처드 갈로와 그의 개〉는 복잡한 일상을 잠시 벗어나 숨 쉴 수 있는 여유, 망중한(忙中閑)의 안락함으로 독자를 안내할 것이다.",336쪽,Topic #2,0.780903447146924
불안,나는 너의 불안이 길지 않았으면 좋겠어(바다 에디션),사랑과 사람으로부터 상처받은 당신에게 윤글 에세이,윤글 저자(글),딥앤와이드,2023년 09월 14일,"14,850원",10.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791191369441.jpg,사랑 우울 이별 안온 연속 베스트셀러 사람,시/에세이,"'사랑과 사람으로부터 상처받은 사람에게'당신의 안온을 위한 에세이.〈나는 너의 불안이 길지 않았으면 좋겠어〉개정증보판 바다에디션. SNS에서 수많은 독자들에게 위로를 주었던 윤글 작가의첫 번째 에세이 개정 증보판!2021년 9월 첫 번째 책 〈나는 너의 불안이 길지 않았으면 좋겠어〉를 출간하고 2023년 3월 두 번째 책 〈그냥 좀 잘 지냈으면 하는 마음에〉를 출간한 윤글 작가는 SNS에서 수많은 독자들에게 사랑을 받고 있고 두 도서는 출간 직후 오랜 시간 베스트셀러 순위에 이름을 올리고 있다.그중에 책 〈나는 너의 불안이 길지 않았으면 좋겠어〉가 100주 연속 베스트셀러를 기념하여 '바다 에디션'으로 재탄생했다.""우리, 잘 지내자는 말입니다. 사랑도, 이별도 잘 하면서.""윤글 작가는 마음을 다친 이들에게 말한다.""날짜도 날씨도 모르는 어느 날,이름도 얼굴도 모르는 당신에게슬며시 건넨 진심이 포근한 위로가 되기를 바란다""라고.사랑이 힘겨운 사람이라면, 이별이 버거운 사람이라면, 사람이 어려운 사람이라면, 오늘 밤 이 책을 끌어안고 그동안의 우울을 한껏 쏟아 내 보자.결국에는 다 지나갈 테고, 더 나이질 테다.",304쪽,Topic #2,0.7803671233958209
불안,삶은 언제나 답을 찾는다,미움받을 용기 기시미 이치로의 인생 철학,"기시미 이치로 저자(글), 홍성민 번역",한국경제신문,2023년 10월 04일,"16,200원",10.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788947549172.jpg,기시 미움 용기 인정 욕구 아들러 심리학 기후 위기,인문,"전 세계 1,000만 독자가 찾은  기시미 이치로의 마음 상담소세상은 나빠지고 인생은 더 괴로워지는데 어떻게 해야 할까?삶의 지표를 찾기 위한 그의 인생 강의!. 많은 이들이 인간관계, 일, 콤플렉스 등 저마다의 문제를 떠안고 있다. 이 때문에 인생을 어떻게 하면 잘 살 수 있는지 갈 길을 잃고 자꾸만 머뭇거린다. 게다가 개인들의 삶을 둘러싼 세상의 흐름도 점점 나쁘게만 흘러간다. 경기는 악화되고, 기후위기는 심각해지고, 세대 간, 성별 간 나뉘어 싸우고 있다. 우리는 이 상황에서 어떻게 삶의 중심을 잡고 살아갈 수 있을까. 《삶은 언제나 답을 찾는다》는 그 질문에 대답하기 위한 책이다.《미움받을 용기》 저자 기시미 이치로는 일본에서 《삶은 언제나 답을 찾는다》를 출간하고 다음과 같은 글을 남겼다. “나는 이 책을 통해 미래가 막막하고 삶을 살아가는 데 서투른 젊은이들의 편이 되어주고 싶었습니다.” 《미움받을 용기》로 전 세계 누적 1,000만 부를 돌파하는 기록을 세운 그는 자유와 행복은 환경에 따른 것이 아닌 인간이 얼마나 용기를 내느냐에 달렸다는 것을 보여준 바 있다. 이번 책에서는 더 나아가 혼란한 세상에서 인생의 정답을 찾기 위해서는 인정욕구를 버리고, 나의 인생을 들여다보고 중심을 잡는 태도가 필요함을 말한다. 삶의 수많은 문제들을 깔끔하게 해결할 모범 답안은 어디에도 없을 것이다. 이 책에서는 가족과의 갈등, 진로, 회사의 실적 압박, 실연 등 살면서 한 번쯤 겪었던 수많은 고민들을 세 사람과 철학자의 대화 형식을 통해 어떻게 해결하는지 들여다본다. 그리고 그 방법에서 자신만의 행복한 삶의 답을 찾을 실마리를 발견하도록 한다.",304쪽,Topic #2,0.8504813622066476
불안,이상심리 증상별 사례개념화,3판,"조은문 저자(글), 임려원 저자(글)",나눔Book,2022년 07월 31일,"32,400원",9.81,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791191871265.jpg,스트레스 관련 장애 우울증 치료 품행장애 충동 조절 조현병,인문,"DSM-5의 이상심리 증상별로 각 장을 구성하였다. 각 장은 증상별 진단, 심리학적 이론, 상담목표와 전략, 상담개입방법, 사례 및 사례개념화 순으로 조직되어 사례개념화를 구조화 할 수 있도록 하였다. 증상별 사례는 정신역동치료, 인지행동치료, 인간중심치료, 수용전념치료, 동기강화치료, 현실치료, 자기심리학 등 다양한 상담 이론적 접근으로 사례개념화 하였다.",280쪽,Topic #1,0.8112537795292787
불안,나는 괜찮은 사람입니다,내려놓고 인정하고 나를 사랑하는 법,"법륜 저자(글), 드로잉메리 그림/만화",정토출판,2020년 12월 20일,"13,500원",9.58,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791187297260.jpg,한국에세이 인간관계 우울 스님 긍정 에너지 자아존중감,시/에세이,"답을 찾으라는 게 아니라 관점을 바꾸라는 거야요즘 청춘은 더 이상 행복이나 성공을 위해 살지 않는다고 합니다. 그만큼 우리의 삶이 고단하고 미래가 불안하다는 방증일 것입니다. 저마다 답답한 현실에 오래 묵혀둔 질문을 들고 찾아온 청춘에게 법륜 스님은 정답은 없다고 말합니다. 우리 인생에 정해진 답은 없으니 삶을 바꾸려면 생각의 습관을 고쳐 관점을 바꾸어 보라고 권합니다. ‘지금의 나도 참 괜찮다, 관점을 달리해서 받아들이면 지금의 현실도 부족하지 않다’는 마음으로 살아보십시오. 그러면 잔잔한 호수처럼 마음이 편안해지고, 반짝이는 햇살처럼 내 모습에 빛이 납니다. 막막한 현실 때문에 멀게만 보이던 행복이 이렇듯 가깝고 자연스러운 본연의 즐거움으로 성큼 다가옵니다. 자유로운 생각 속에서 청춘의 웃음이 피어납니다. 이것이 나를 살리고 주변을 살리는 긍정 에너지이자 나아가 현실을 바꾸는 힘의 원천입니다.〈나는 괜찮은 사람입니다〉는 2016년부터 2020년까지 최근 5년간 법륜 스님의 즉문즉설에 찾아온 청춘의 고민들 수백 건 중 공감이 높았던 이야기들을 추려 한 권의 책으로 엮었습니다. 청년들의 주된 고민들인 자아존중감, 우울, 불안, 화, 인간관계, 사랑과 가족, 진로와 사회 이슈 들을 법륜 스님의 화법으로 풀어내어 담았습니다. 법륜 스님의 즉문즉설은 묻고 답하는 대화 속에서 자기 문제를 스스로 자각하여 풀어가는‘장(場)’입니다. 대화는 질문자와 스님 두 분이 이어가지만, 어느 순간 청중과 스님이 화답하는 공감의 장이 되어 질문자뿐 아니라 함께 듣는 참가자의 고민도 해결이 됩니다. 이를 책이라는 정해진 형식과 분량에 맞추어 내용을 줄이고 다듬다 보니 현장의 감동과 분위기를 그대로 전달할 수 없어서 아쉬움이 남습니다. 질문의 내용에 성, 이념, 지역, 직업의 특성이 강하게 들어간 경우는 보편성과 공정성을 해치지 않는 범위에서 수정하였습니다.지금 하는 것에 깨어있으라법륜 스님은 책에서 실패와 실수는 당연한 것이며, 목표를 향해 나아가는 과정에서 내딛는 열 걸음 중 한 걸음일 뿐이라고 말합니다. 끝까지 포기하지 않고 나아가기를 멈추지 않는다면, 몇 번의 넘어짐 또한 가볍게 받아들이고 지나갈 도전의 여정 중 한 고개일 뿐입니다. 생각과 걱정이 너무 많으면 힘이 없습니다. 운동화 끈이 풀린 것을 보고 나도 모르게 고쳐 매는 순간처럼, ‘지금, 여기, 나’에 오롯이 집중하면 나를 괴롭히는 생각은 어느덧 사라집니다. 매 순간 지금 하는 일에 깨어있다면 앞으로 나에게 닥치는 어떤 일에도 당당히 맞설 수 있습니다. 그렇게 단단해지는 청춘이 되기를 응원합니다.",336쪽,Topic #1,0.835353984932379
불안,나는 생각이 너무 많아 (리커버),넘치는 생각 때문에 삶이 피곤한 사람들을 위한 심리 처방,"크리스텔 프티콜랭 저자(글), 이세진 번역",부키,2021년 01월 20일,"15,120원",9.73,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788960518445.jpg,심리치료 의심 불안 매사 마음다스리기 보통 사람,인문,"매우 예민한 사람들이 ‘성경’처럼 반복해서 읽은 바로 그 책!《나는 생각이 너무 많아》 20만 부 리커버 개정판 출간모든 일에 의심 많고 의문 많고 예민한 사람들을 위한 심리 처방. “내가 미친 게 아니었구나. 내가 뭘 잘못한 게 아니었구나.  그렇게 말해 주는 책이어서 너무나 고마웠다.”생각이 너무 많아서 병이라고 말하는 사람들이 있다. 그들은 마음이 숨 돌릴 틈도 허락하지 않는다고, 밤에도 그 많은 생각들을 내려놓지 못한다고 말한다. 끊이지 않는 의심, 의문, 매사에 날카롭게 반응하는 의식, 사소한 것 하나 가벼이 넘기지 못하는 감각이 지긋지긋하다. “잠시라도 생각을 멈출 순 없을까?”프랑스의 유명한 심리치료사이자 베스트셀러 『당신은 사람 보는 눈이 필요하군요』의 저자 크리스텔 프티콜랭에 따르면 이들은 그저 남달리 예민한 지각과 명석한 두뇌를 가지고 있을 뿐이다. 크리스텔 프티콜랭은 20여 년간의 임상 경험을 바탕으로, ‘생각이 많아 고민인 사람들’에게 즐겁고도 명쾌한 해결책을 제시한다. 신경학적이고 객관적인 근거를 기반으로 그들이 ‘왜’ 생각이 많을 수밖에 없는지, 보통 사람들과 ‘무엇이’ 다른지, 그 비상한 머리를 가지고 ‘어떻게’ 잘 살아갈 수 있는지에 대해 말해 준다.저자는 “정신적 과잉 활동인이 스스로를 이해하고, 자기 모습 그대로를 받아들이고, 들끓는 생각을 품고도 잘 살아갈 수 있도록 돕고 싶다.”고 말한다. 이 책을 펼친 당신(아마 ‘설마 이 책 한 권으로?’라며 의심을 하고 있을 것이다.)이 바로 그 주인공이 될 것이다.",324쪽,Topic #1,0.8126265137631907
불안,하버드 첫 강의 시간관리 수업(특별판 리커버 에디션),하버드 첫 강의가  불안한 청춘들에게 들려주는 성공비법!,"쉬셴장 저자(글), 하정희 번역",리드리드출판,2023년 03월 10일,"16,020원",9.83,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788972773719.jpg,하버드대학 업무 위임 마크 저커버그 시간 관리 피터 드러커,자기계발,"하버드 청춘들의 준비된 시간은 어디에서 비롯되는가!성공은 시간을 어떻게 쓰는가에 달렸다. 하버드 출신들은 결코 시간이 부족하다고 말하지 않는다!. 하버드의 가장 큰 경쟁력은 1분이다애플의 CEO 팀쿡은 새벽 4시면 일어나서 메일을 보내고 헬스장으로 나가 아침 운동을 시작한다. 테슬라 모터스의 CEO이자 미국 혁신의 아이콘인 엘론 머스크는 주 1백 시간 업무를 하면서도 육아에 소홀하지 않는다. 세계 최고의 부자 빌 게이츠는 분 단위로 시간 계획을 세우며 업무에 집중하는 반면 건강한 수면과 좋은 아이디어를 위한 장기간의 휴식을 취하는 데도 시간을 아끼지 않는다. 페이스북 CEO 마크 저커버그는 출퇴근에 허비하는 시간을 아끼기 위해 자신의 집을 회사 근처로 옮기고 일에 집중한다. 성공한 CEO의 하루는 일종의 시간과의 전쟁이다. 수많은 업무 보고서와 이메일을 처리하고 가장 효과적인 의사 결정을 함과 동시에 가정과의 균형과 미래를 위한 아이디어를 얻기 위해서는 하루 24시간이 모자랄 듯하다. 그러나 그들은 마치 평범한 사람들이 3일을 살 듯 하루 24시간을 활용한다. “시간은 남에게 빌릴 수도, 돈을 주고 살 수도, 저장해 두었다가 꺼낼 쓸 수도 없다”, “시간은 가장 진귀한 자원이다. 시간을 관리하지 못하면 그 어떤 것도 관리할 수 없다”고 시간의 중요성을 강조한 피터 드러커는 일을 잘하기 위한 5가지 방법 중에 맨 처음으로 ‘시간을 관리하는 방법’을 제시했다. 그만큼 시간을 어떻게 쓰느냐에 따라 일에서 성공하는 것은 물론 개인 생활의 수준이 달라지기 때문이다. 대학평가기관인 영국 타임스 고등교육(THE) 매거진이 미국 경제지 포천이 선정한 ‘글로벌 500’ 기업의 CEO 학력을 조사한 ‘모교 지수’를 산출한 결과 하버드대학이 1위에 올랐다. 또한 100년의 역사를 자랑하는 세계 최초이자 최고의 경영대학원 하버드 비즈니스 스쿨(Harvard Business School, HBS) 졸업생의 평균 연봉은 전 세계 경영대학원 중에 가장 높다. 하버드대학 신입생들과 MBA 수업에서 가장 먼저 가르치는 것이 바로 시간관리라는 것은 이러한 결과와 결코 무관하지 않다. 최고의 대학 하버드에서는 24시간을 어떻게 사용하는가? 역사를 자랑하는 미국에서 가장 오래된 세계 최고의 명문 하버드대학 중 하나. 전 세계 수재들의 집결지이자 2022년 기준 전 세계에서 미국 대통령, 억만장자, 국제기구 수장 및 노벨상 수상자를 가장 많이 배출해낸 대학. 마이크로소프트 CEO 빌 게이츠, 메타(페이스북)의 CEO 마크 저커버그와 COO 셰릴 샌드버그, 골드만삭스그룹 CEO 로이드 블랭크페인 등 가장 많은 CEO와 대통령, 노벨상 수상자를 배출한 세계 최고의 대학 하버드 출신들의 하루를 지배하는 것은 “신은 시간을 아끼는 사람을 맨 앞에 둔다”는 말이다. 시간의 소중함과 시간을 효율적으로 사용하는 법을 가장 먼저 배우는 하버드 학생들은 졸업 후 전 세계 모든 분야에서 자신의 능력을 인정받는 인재로 성장한다. 왜냐하면 하루가 24시간으로 이루어져 있듯이 업무를 하거나 휴식을 취하거나 일상적인 일을 하는 것까지 사람들이 하는 모든 일은 시간을 사용하는 것이기 때문이다. 21세기 최고의 문명의 이기라고 할 수 있는 스마트폰은 우리에게 많은 것들을 가져다주었다. 편리한 일상, 빠른 업무 처리, 쉽게 접할 수 있는 미디어, 전 세계 사람들과의 연결과 소통 등 스마트폰은 전례 없는 속도로 일을 처리하며, 그 속도는 점점 더 빨라지고 있다. 그러나 편리하고 빠른 도구를 가지고, 심지어 인공지능이 많은 것들을 자동으로 처리하는 환경 속에서 사람들은 시간적인 여유를 가지기는커녕 점점 더 시간에 쫓기고 허덕인다. 휴대폰이 우리에게 유일하게 줄 수 없는 것이 바로 더 많은 시간이다. 시간을 만들어낼 수 있는 것은 그것을 사용하는 사람이다. 하루 24시간은 누구에게나 공평하게 주어지는 신의 선물이라고 말하는 이유가 여기에 있다. 어떤 사람은 늘 시간이 모자라고 어떤 사람은 2배의 인생을 사는 듯 효율적인 하루를 보낸다.",352쪽,Topic #2,0.8325534550861703
불안,프란츠 카프카,변신 외 77편 (세계문학 단편선  37),"프란츠 카프카 저자(글), 박병덕 번역",현대문학,2020년 06월 08일,"17,100원",10.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788972755111.jpg,세계고전문학 소설 유형지 장르 문학 독일소설 실존주,소설,"현대문학 세계문학 단편선 『프란츠 카프카』는 독일 피셔 출판사의 《Franz Kafka》(1979년) 판본을 저본으로 삼아 읽기 쉽도록 무조건 의역하기보다 최대한 원전에 가깝게 번역했고, 「변신」을 중심으로 한 카프카의 작품 세계 전반에 대한 해설을 함께 실었다. 이 책의 번역자인 독문학자 박병덕 교수는 “카프카의 문학 세계를 총체적으로 이해하기 위해서는 ‘고독의 삼부작’으로 불리는 《실종자》, 《소송》, 《성》 세 장편뿐만 아니라 중·단편과 편지, 일기에 대한 꼼꼼한 읽기가 이루어져야 한다”는 점을 분명히 한다. 그리고 비현실적이지만 일상적 삶과 무관할 수 없는 카프카의 단편에 현대 문학 작품의 본령이 있으며, 비인간화된 사회의 냉혹한 현실에 익숙한 지금의 독자들에게 카프카의 메시지가 여전히 큰 의미를 가진다는 점을 되짚는다.",840쪽,Topic #3,0.7541850992150024
불안,불안을 이기는 철학,나를 단단하게 만드는 열네 번의 스토아 수업,"브리지드 딜레이니 저자(글), 조율리 번역",더퀘스트,2023년 06월 21일,"16,920원",10.0,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9791140704620.jpg,에픽테토스 세네카 일상 곳곳 아우렐리우스 리스 마음 근육,인문,"“덜 반응하고, 덜 화내고, 덜 판단하라!”나를 흔드는 감정과 생각들로부터 자유로워지는 열네 번의 스토아 수업. 스토아 철학은 순식간에 몰아쳤다가 사라지는, 들떴다가 침잠하는 감정보다는 하루하루 일정하게 안정감을 느끼는 삶을 위한 기술이다. 영미권에서 많은 독자들의 공감과 사랑을 받는 인기 저널리스트인 저자는 우리를 우울하게 하거나 압도하는 일상 곳곳에 스토아 철학을 적용하고 경험한 변화들을 들려준다. 《불안을 이기는 철학》을 통해 세네카, 에픽테토스, 아우렐리스의 지혜가 당신의 걱정과 불안을 덜어주는 놀라운 순간을 경험해보라.",356쪽,Topic #1,0.6862567241079771
불안,"참을 수 없이 불안할 때, 에리히 프롬",내 안의 힘을 발견하는 철학 수업 (서가명강  24),박찬국 저자(글),21세기북스,2022년 06월 03일,"14,400원",9.91,https://contents.kyobobook.co.kr/sih/fit-in/200x0/pdt/9788950902964.jpg,실존 철학 자유 철학사 사상 강연 생애,인문,"서울대 가지 않아도 들을 수 있는 명강의, ‘서가명강’내 안의 힘을 발견하는 철학 수업. 대한민국 최고의 명품 강의를 책으로 만난다! 현직 서울대 교수진의 강의를 엄선한 ‘서가명강(서울대 가지 않아도 들을 수 있는 명강의)’ 시리즈의 스물네 번째 책이 출간됐다. 역사, 철학, 과학, 의학, 예술 등 각 분야 최고의 서울대 교수진들의 명강의를 책으로 옮긴 서가명강 시리즈는 독자들에게 지식의 확장과 배움의 기쁨을 선사하고 있다.실존철학을 현대적인 언어로 풀어내며 출간하는 책마다 독자들의 열렬한 호응을 얻었던 서울대학교 철학과 박찬국 교수가 에리히 프롬의 철학으로 다시 돌아왔다. 신작 『참을 수 없이 불안할 때, 에리히 프롬』은 철학사에서 가장 개방적이고 창조적인 인물 중 한 명인 에리히 프롬의 생애와 사상을 집약적으로 그리며, 프롬의 따뜻한 메시지를 통해 현대인의 불안한 심리를 위로한다. 우리 안에 깃들어 있는 위대한 잠재적 능력에 대한 믿음을 끊임없이 일깨워주는 프롬의 목소리에 귀 기울이다 보면, 잃어버렸던 자신감과 희망 그리고 사랑과 지혜가 다시 움터 오르는 것을 느낄 수 있을 것이다.☞ '서가명강'을 유튜브 · 강연 · 팟캐스트로 만나보세요! ▶ 강연 book21.com/lecture▶ 유튜브 youtube.com/서가명강▶ 오디오클립 audioclip.naver.com/channels/345▶ 팟빵 podbbang.com/ch/14808▶ 포스트 post.naver.com/21c_sgmk",268쪽,Topic #2,0.8236292476121154
